,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
470742,25.0,Cundinamarca,25299.0,Gama,Población total de mujeres,"1.549,00",2019.0
470743,25.0,Cundinamarca,25297.0,Gachetá,Población total de mujeres,"4.251,00",2019.0
470744,25.0,Cundinamarca,25295.0,Gachancipá,Población total de mujeres,"9.161,00",2019.0
470745,25.0,Cundinamarca,25293.0,Gachalá,Población total de mujeres,"2.091,00",2019.0
470746,25.0,Cundinamarca,25290.0,Fusagasugá,Población total de mujeres,"76.020,00",2019.0
470747,25.0,Cundinamarca,25288.0,Fúquene,Población total de mujeres,"2.563,00",2019.0
470748,25.0,Cundinamarca,25286.0,Funza,Población total de mujeres,"51.092,00",2019.0
470749,25.0,Cundinamarca,25281.0,Fosca,Población total de mujeres,"2.887,00",2019.0
470750,25.0,Cundinamarca,25279.0,Fómeque,Población total de mujeres,"6.009,00",2019.0
470751,25.0,Cundinamarca,25269.0,Facatativá,Población total de mujeres,"75.599,00",2019.0
470752,25.0,Cundinamarca,25260.0,El Rosal,Población total de mujeres,"11.620,00",2019.0
470753,25.0,Cundinamarca,25258.0,El Peñón,Población total de mujeres,"2.266,00",2019.0
470754,25.0,Cundinamarca,25245.0,El Colegio,Población total de mujeres,"12.719,00",2019.0
470755,25.0,Cundinamarca,25224.0,Cucunubá,Población total de mujeres,"3.921,00",2019.0
470756,25.0,Cundinamarca,25214.0,Cota,Población total de mujeres,"17.819,00",2019.0
470757,25.0,Cundinamarca,25200.0,Cogua,Población total de mujeres,"11.812,00",2019.0
470758,25.0,Cundinamarca,25183.0,Chocontá,Población total de mujeres,"10.677,00",2019.0
470759,25.0,Cundinamarca,25181.0,Choachí,Población total de mujeres,"5.629,00",2019.0
470760,25.0,Cundinamarca,25178.0,Chipaque,Población total de mujeres,"4.803,00",2019.0
470761,25.0,Cundinamarca,25175.0,Chía,Población total de mujeres,"73.308,00",2019.0
470762,25.0,Cundinamarca,25168.0,Chaguaní,Población total de mujeres,"1.906,00",2019.0
470763,25.0,Cundinamarca,25154.0,Carmen de Carupa,Población total de mujeres,"3.720,00",2019.0
470764,25.0,Cundinamarca,25867.0,Vianí,Población total de mujeres,"2.159,00",2019.0
470765,25.0,Cundinamarca,25862.0,Vergara,Población total de mujeres,"3.314,00",2019.0
470766,25.0,Cundinamarca,25851.0,Útica,Población total de mujeres,"2.059,00",2019.0
470767,25.0,Cundinamarca,25845.0,Une,Población total de mujeres,"3.404,00",2019.0
470768,25.0,Cundinamarca,25843.0,Villa de San Diego de Ubate,Población total de mujeres,"22.993,00",2019.0
470769,25.0,Cundinamarca,25841.0,Ubaque,Población total de mujeres,"3.271,00",2019.0
470770,25.0,Cundinamarca,25839.0,Ubalá,Población total de mujeres,"3.595,00",2019.0
470771,25.0,Cundinamarca,25823.0,Topaipí,Población total de mujeres,"1.952,00",2019.0
470772,25.0,Cundinamarca,25817.0,Tocancipá,Población total de mujeres,"21.650,00",2019.0
470773,25.0,Cundinamarca,25815.0,Tocaima,Población total de mujeres,"8.034,00",2019.0
470774,25.0,Cundinamarca,25807.0,Tibirita,Población total de mujeres,"1.627,00",2019.0
470775,25.0,Cundinamarca,25805.0,Tibacuy,Población total de mujeres,"2.153,00",2019.0
470776,25.0,Cundinamarca,25799.0,Tenjo,Población total de mujeres,"11.724,00",2019.0
470777,25.0,Cundinamarca,25797.0,Tena,Población total de mujeres,"4.907,00",2019.0
470778,25.0,Cundinamarca,25793.0,Tausa,Población total de mujeres,"3.993,00",2019.0
470779,25.0,Cundinamarca,25785.0,Tabio,Población total de mujeres,"11.764,00",2019.0
470780,25.0,Cundinamarca,25781.0,Sutatausa,Población total de mujeres,"3.050,00",2019.0
470781,25.0,Cundinamarca,25779.0,Susa,Población total de mujeres,"3.314,00",2019.0
470782,25.0,Cundinamarca,25777.0,Supatá,Población total de mujeres,"2.617,00",2019.0
470783,25.0,Cundinamarca,25772.0,Suesca,Población total de mujeres,"9.014,00",2019.0
470784,25.0,Cundinamarca,25769.0,Subachoque,Población total de mujeres,"8.109,00",2019.0
470785,25.0,Cundinamarca,25758.0,Sopó,Población total de mujeres,"14.009,00",2019.0
470786,25.0,Cundinamarca,25754.0,Soacha,Población total de mujeres,"365.037,00",2019.0
470787,25.0,Cundinamarca,25745.0,Simijaca,Población total de mujeres,"6.946,00",2019.0
470788,25.0,Cundinamarca,25743.0,Silvania,Población total de mujeres,"11.185,00",2019.0
470789,25.0,Cundinamarca,25740.0,Sibaté,Población total de mujeres,"17.766,00",2019.0
470790,25.0,Cundinamarca,25736.0,Sesquilé,Población total de mujeres,"6.010,00",2019.0
470791,25.0,Cundinamarca,25718.0,Sasaima,Población total de mujeres,"5.327,00",2019.0
470792,25.0,Cundinamarca,25662.0,San Juan de Río Seco,Población total de mujeres,"4.085,00",2019.0
470793,25.0,Cundinamarca,25658.0,San Francisco,Población total de mujeres,"5.734,00",2019.0
470794,25.0,Cundinamarca,25653.0,San Cayetano,Población total de mujeres,"2.315,00",2019.0
470795,25.0,Cundinamarca,25649.0,San Bernardo,Población total de mujeres,"4.227,00",2019.0
470796,25.0,Cundinamarca,25878.0,Viotá,Población total de mujeres,"6.569,00",2019.0
470797,25.0,Cundinamarca,25875.0,Villeta,Población total de mujeres,"13.986,00",2019.0
470798,25.0,Cundinamarca,25873.0,Villapinzón,Población total de mujeres,"8.829,00",2019.0
470799,25.0,Cundinamarca,25871.0,Villagómez,Población total de mujeres,"858,00",2019.0
470800,25.0,Cundinamarca,25898.0,Zipacón,Población total de mujeres,"2.374,00",2019.0
470801,25.0,Cundinamarca,25885.0,Yacopí,Población total de mujeres,"5.931,00",2019.0
470802,25.0,Cundinamarca,25899.0,Zipaquirá,Población total de mujeres,"71.388,00",2019.0
470803,23.0,Córdoba,23815.0,Tuchín,Población total de mujeres,"26.000,00",2019.0
470804,23.0,Córdoba,23855.0,Valencia,Población total de mujeres,"17.996,00",2019.0
470805,23.0,Córdoba,23807.0,Tierralta,Población total de mujeres,"46.424,00",2019.0
470806,23.0,Córdoba,23686.0,San Pelayo,Población total de mujeres,"25.969,00",2019.0
470807,23.0,Córdoba,23682.0,San José de Ure,Población total de mujeres,"6.492,00",2019.0
470808,23.0,Córdoba,23678.0,San Carlos,Población total de mujeres,"13.294,00",2019.0
470809,23.0,Córdoba,23675.0,San Bernardo del Viento,Población total de mujeres,"18.430,00",2019.0
470810,23.0,Córdoba,23672.0,San Antero,Población total de mujeres,"17.403,00",2019.0
470811,23.0,Córdoba,23670.0,San Andrés Sotavento,Población total de mujeres,"23.190,00",2019.0
470812,23.0,Córdoba,23660.0,Sahagún,Población total de mujeres,"54.924,00",2019.0
470813,23.0,Córdoba,23586.0,Purísima,Población total de mujeres,"8.600,00",2019.0
470814,23.0,Córdoba,23580.0,Puerto Libertador,Población total de mujeres,"20.714,00",2019.0
470815,23.0,Córdoba,23574.0,Puerto Escondido,Población total de mujeres,"11.608,00",2019.0
470816,23.0,Córdoba,23570.0,Pueblo Nuevo,Población total de mujeres,"17.778,00",2019.0
470817,23.0,Córdoba,23555.0,Planeta Rica,Población total de mujeres,"32.757,00",2019.0
470818,23.0,Córdoba,23500.0,Moñitos,Población total de mujeres,"14.869,00",2019.0
470819,23.0,Córdoba,23466.0,Montelíbano,Población total de mujeres,"42.805,00",2019.0
470820,23.0,Córdoba,23464.0,Momil,Población total de mujeres,"9.959,00",2019.0
470821,23.0,Córdoba,23419.0,Los Córdobas,Población total de mujeres,"9.316,00",2019.0
470822,23.0,Córdoba,23417.0,Lorica,Población total de mujeres,"58.320,00",2019.0
470823,23.0,Córdoba,23350.0,La Apartada,Población total de mujeres,"7.500,00",2019.0
470824,23.0,Córdoba,23300.0,Cotorra,Población total de mujeres,"9.638,00",2019.0
470825,23.0,Córdoba,23189.0,Ciénaga de Oro,Población total de mujeres,"29.655,00",2019.0
470826,23.0,Córdoba,23182.0,Chinú,Población total de mujeres,"23.757,00",2019.0
470827,23.0,Córdoba,23168.0,Chimá,Población total de mujeres,"8.628,00",2019.0
470828,23.0,Córdoba,23162.0,Cereté,Población total de mujeres,"54.818,00",2019.0
470829,23.0,Córdoba,23090.0,Canalete,Población total de mujeres,"7.535,00",2019.0
470830,23.0,Córdoba,23079.0,Buenavista,Población total de mujeres,"10.444,00",2019.0
470831,23.0,Córdoba,23068.0,Ayapel,Población total de mujeres,"23.133,00",2019.0
470832,23.0,Córdoba,23001.0,Montería,Población total de mujeres,"256.614,00",2019.0
470834,20.0,Cesar,20001.0,Valledupar,Población total de mujeres,"263.718,00",2019.0
470836,20.0,Cesar,20517.0,Pailitas,Población total de mujeres,"9.744,00",2019.0
470837,20.0,Cesar,20443.0,Manaure,Población total de mujeres,"5.169,00",2019.0
470838,20.0,Cesar,20400.0,La Jagua de Ibirico,Población total de mujeres,"24.575,00",2019.0
470839,20.0,Cesar,20383.0,La Gloria,Población total de mujeres,"8.644,00",2019.0
470840,20.0,Cesar,20310.0,González,Población total de mujeres,"2.137,00",2019.0
470841,20.0,Cesar,20295.0,Gamarra,Población total de mujeres,"7.690,00",2019.0
470842,20.0,Cesar,20250.0,El Paso,Población total de mujeres,"19.750,00",2019.0
470843,20.0,Cesar,20238.0,El Copey,Población total de mujeres,"15.425,00",2019.0
470844,20.0,Cesar,20228.0,Curumaní,Población total de mujeres,"19.413,00",2019.0
470845,20.0,Cesar,20178.0,Chiriguaná,Población total de mujeres,"14.441,00",2019.0
470846,20.0,Cesar,20175.0,Chimichagua,Población total de mujeres,"17.571,00",2019.0
470847,20.0,Cesar,20060.0,Bosconia,Población total de mujeres,"20.790,00",2019.0
470848,20.0,Cesar,20045.0,Becerril,Población total de mujeres,"11.065,00",2019.0
470849,20.0,Cesar,20032.0,Astrea,Población total de mujeres,"10.049,00",2019.0
470850,20.0,Cesar,20013.0,Agustín Codazzi,Población total de mujeres,"31.270,00",2019.0
470851,20.0,Cesar,20011.0,Aguachica,Población total de mujeres,"58.887,00",2019.0
470852,20.0,Cesar,20787.0,Tamalameque,Población total de mujeres,"7.950,00",2019.0
470853,20.0,Cesar,20770.0,San Martín,Población total de mujeres,"13.663,00",2019.0
470854,20.0,Cesar,20750.0,San Diego,Población total de mujeres,"9.846,00",2019.0
470855,20.0,Cesar,20710.0,San Alberto,Población total de mujeres,"13.772,00",2019.0
470856,20.0,Cesar,20621.0,La Paz,Población total de mujeres,"14.327,00",2019.0
470857,20.0,Cesar,20614.0,Río de Oro,Población total de mujeres,"8.547,00",2019.0
470858,20.0,Cesar,20570.0,Pueblo Bello,Población total de mujeres,"13.946,00",2019.0
470859,20.0,Cesar,20550.0,Pelaya,Población total de mujeres,"10.728,00",2019.0
470860,19.0,Cauca,19022.0,Almaguer,Población total de mujeres,"9.157,00",2019.0
470861,19.0,Cauca,19001.0,Popayán,Población total de mujeres,"167.320,00",2019.0
470863,19.0,Cauca,19824.0,Totoró,Población total de mujeres,"12.544,00",2019.0
470864,19.0,Cauca,19845.0,Villa Rica,Población total de mujeres,"11.251,00",2019.0
470865,19.0,Cauca,19821.0,Toribío,Población total de mujeres,"17.831,00",2019.0
470866,19.0,Cauca,19809.0,Timbiquí,Población total de mujeres,"13.037,00",2019.0
470867,19.0,Cauca,19807.0,Timbío,Población total de mujeres,"18.118,00",2019.0
470868,19.0,Cauca,19785.0,Sucre,Población total de mujeres,"4.712,00",2019.0
470869,19.0,Cauca,19780.0,Suárez,Población total de mujeres,"15.911,00",2019.0
470870,19.0,Cauca,19760.0,Sotará,Población total de mujeres,"7.071,00",2019.0
470871,19.0,Cauca,19743.0,Silvia,Población total de mujeres,"18.973,00",2019.0
470872,19.0,Cauca,19701.0,Santa Rosa,Población total de mujeres,"2.555,00",2019.0
470873,19.0,Cauca,19698.0,Santander de Quilichao,Población total de mujeres,"57.290,00",2019.0
470874,19.0,Cauca,19693.0,San Sebastián,Población total de mujeres,"5.506,00",2019.0
470875,19.0,Cauca,19622.0,Rosas,Población total de mujeres,"5.606,00",2019.0
470876,19.0,Cauca,19585.0,Puracé,Población total de mujeres,"8.729,00",2019.0
470877,19.0,Cauca,19573.0,Puerto Tejada,Población total de mujeres,"22.318,00",2019.0
470878,19.0,Cauca,19548.0,Piendamó,Población total de mujeres,"20.886,00",2019.0
470879,19.0,Cauca,19533.0,Piamonte,Población total de mujeres,"4.363,00",2019.0
470880,19.0,Cauca,19532.0,Patía,Población total de mujeres,"19.107,00",2019.0
470881,19.0,Cauca,19517.0,Paéz,Población total de mujeres,"22.648,00",2019.0
470882,19.0,Cauca,19513.0,Padilla,Población total de mujeres,"5.253,00",2019.0
470883,19.0,Cauca,19473.0,Morales,Población total de mujeres,"19.528,00",2019.0
470884,19.0,Cauca,19455.0,Miranda,Población total de mujeres,"16.190,00",2019.0
470885,19.0,Cauca,19450.0,Mercaderes,Población total de mujeres,"11.364,00",2019.0
470886,19.0,Cauca,19418.0,López,Población total de mujeres,"9.253,00",2019.0
470887,19.0,Cauca,19397.0,La Vega,Población total de mujeres,"12.063,00",2019.0
470888,19.0,Cauca,19392.0,La Sierra,Población total de mujeres,"5.217,00",2019.0
470889,19.0,Cauca,19364.0,Jambaló,Población total de mujeres,"9.078,00",2019.0
470890,19.0,Cauca,19355.0,Inzá,Población total de mujeres,"14.422,00",2019.0
470891,19.0,Cauca,19318.0,Guapi,Población total de mujeres,"13.900,00",2019.0
470892,19.0,Cauca,19300.0,Guachené,Población total de mujeres,"10.613,00",2019.0
470893,19.0,Cauca,19290.0,Florencia,Población total de mujeres,"2.569,00",2019.0
470894,19.0,Cauca,19256.0,El Tambo,Población total de mujeres,"26.244,00",2019.0
470895,19.0,Cauca,19212.0,Corinto,Población total de mujeres,"12.620,00",2019.0
470896,19.0,Cauca,19142.0,Caloto,Población total de mujeres,"15.159,00",2019.0
470897,19.0,Cauca,19137.0,Caldono,Población total de mujeres,"20.063,00",2019.0
470898,19.0,Cauca,19130.0,Cajibío,Población total de mujeres,"20.718,00",2019.0
470899,19.0,Cauca,19110.0,Buenos Aires,Población total de mujeres,"15.943,00",2019.0
470900,19.0,Cauca,19100.0,Bolívar,Población total de mujeres,"18.393,00",2019.0
470901,19.0,Cauca,19075.0,Balboa,Población total de mujeres,"10.591,00",2019.0
470902,19.0,Cauca,19050.0,Argelia,Población total de mujeres,"12.604,00",2019.0
470903,17.0,Caldas,17541.0,Pensilvania,Población total de mujeres,"9.793,00",2019.0
470904,17.0,Caldas,17524.0,Palestina,Población total de mujeres,"7.715,00",2019.0
470905,17.0,Caldas,17513.0,Pácora,Población total de mujeres,"7.583,00",2019.0
470906,17.0,Caldas,17495.0,Norcasia,Población total de mujeres,"3.049,00",2019.0
470907,17.0,Caldas,17486.0,Neira,Población total de mujeres,"10.494,00",2019.0
470908,17.0,Caldas,17446.0,Marulanda,Población total de mujeres,"1.214,00",2019.0
470909,17.0,Caldas,17444.0,Marquetalia,Población total de mujeres,"6.629,00",2019.0
470910,17.0,Caldas,17442.0,Marmato,Población total de mujeres,"4.432,00",2019.0
470911,17.0,Caldas,17433.0,Manzanares,Población total de mujeres,"8.824,00",2019.0
470912,17.0,Caldas,17388.0,La Merced,Población total de mujeres,"2.909,00",2019.0
470913,17.0,Caldas,17380.0,La Dorada,Población total de mujeres,"37.556,00",2019.0
470914,17.0,Caldas,17272.0,Filadelfia,Población total de mujeres,"5.673,00",2019.0
470915,17.0,Caldas,17174.0,Chinchiná,Población total de mujeres,"26.906,00",2019.0
470916,17.0,Caldas,17088.0,Belalcázar,Población total de mujeres,"5.238,00",2019.0
470917,17.0,Caldas,17050.0,Aranzazu,Población total de mujeres,"5.560,00",2019.0
470918,17.0,Caldas,17042.0,Anserma,Población total de mujeres,"18.236,00",2019.0
470919,17.0,Caldas,17013.0,Aguadas,Población total de mujeres,"11.490,00",2019.0
470920,17.0,Caldas,17001.0,Manizales,Población total de mujeres,"232.764,00",2019.0
470922,17.0,Caldas,17877.0,Viterbo,Población total de mujeres,"6.714,00",2019.0
470923,17.0,Caldas,17873.0,Villamaría,Población total de mujeres,"34.312,00",2019.0
470924,17.0,Caldas,17867.0,Victoria,Población total de mujeres,"5.180,00",2019.0
470925,17.0,Caldas,17777.0,Supía,Población total de mujeres,"14.851,00",2019.0
470926,17.0,Caldas,17665.0,San José,Población total de mujeres,"2.373,00",2019.0
470927,17.0,Caldas,17662.0,Samaná,Población total de mujeres,"9.863,00",2019.0
470928,17.0,Caldas,17653.0,Salamina,Población total de mujeres,"9.628,00",2019.0
470929,17.0,Caldas,17616.0,Risaralda,Población total de mujeres,"5.073,00",2019.0
470930,17.0,Caldas,17614.0,Riosucio,Población total de mujeres,"26.052,00",2019.0
470931,18.0,Caquetá,18410.0,La Montañita,Población total de mujeres,"6.971,00",2019.0
470932,18.0,Caquetá,18256.0,El Paujil,Población total de mujeres,"8.931,00",2019.0
470933,18.0,Caquetá,18247.0,El Doncello,Población total de mujeres,"9.769,00",2019.0
470934,18.0,Caquetá,18205.0,Curillo,Población total de mujeres,"3.841,00",2019.0
470935,18.0,Caquetá,18150.0,Cartagena del Chairá,Población total de mujeres,"15.033,00",2019.0
470936,18.0,Caquetá,18094.0,Belén de Los Andaquíes,Población total de mujeres,"5.574,00",2019.0
470937,18.0,Caquetá,18029.0,Albania,Población total de mujeres,"2.202,00",2019.0
470938,18.0,Caquetá,18001.0,Florencia,Población total de mujeres,"86.180,00",2019.0
470940,18.0,Caquetá,18860.0,Valparaíso,Población total de mujeres,"3.326,00",2019.0
470941,18.0,Caquetá,18785.0,Solita,Población total de mujeres,"3.093,00",2019.0
470942,18.0,Caquetá,18756.0,Solano,Población total de mujeres,"5.148,00",2019.0
470943,18.0,Caquetá,18753.0,San Vicente del Caguán,Población total de mujeres,"24.670,00",2019.0
470944,18.0,Caquetá,18610.0,San José del Fragua,Población total de mujeres,"6.369,00",2019.0
470945,18.0,Caquetá,18592.0,Puerto Rico,Población total de mujeres,"12.954,00",2019.0
470946,18.0,Caquetá,18479.0,Morelia,Población total de mujeres,"1.844,00",2019.0
470947,18.0,Caquetá,18460.0,Milán,Población total de mujeres,"4.730,00",2019.0
470948,68.0,Santander,68250.0,El Peñón,Población total de mujeres,"2.530,00",2019.0
470949,68.0,Santander,68245.0,El Guacamayo,Población total de mujeres,"1.063,00",2019.0
470950,68.0,Santander,68235.0,El Carmen de Chucurí,Población total de mujeres,"10.333,00",2019.0
470951,68.0,Santander,68229.0,Curití,Población total de mujeres,"6.530,00",2019.0
470952,68.0,Santander,68217.0,Coromoro,Población total de mujeres,"2.349,00",2019.0
470953,68.0,Santander,68211.0,Contratación,Población total de mujeres,"1.867,00",2019.0
470954,68.0,Santander,68209.0,Confines,Población total de mujeres,"1.517,00",2019.0
470955,68.0,Santander,68207.0,Concepción,Población total de mujeres,"2.824,00",2019.0
470956,68.0,Santander,68190.0,Cimitarra,Población total de mujeres,"16.385,00",2019.0
470957,68.0,Santander,68179.0,Chipatá,Población total de mujeres,"2.429,00",2019.0
470958,68.0,Santander,68176.0,Chima,Población total de mujeres,"1.375,00",2019.0
470959,68.0,Santander,68169.0,Charta,Población total de mujeres,"1.392,00",2019.0
470960,68.0,Santander,68167.0,Charalá,Población total de mujeres,"6.185,00",2019.0
470961,68.0,Santander,68162.0,Cerrito,Población total de mujeres,"3.240,00",2019.0
470962,68.0,Santander,68160.0,Cepitá,Población total de mujeres,"993,00",2019.0
470963,68.0,Santander,68152.0,Carcasí,Población total de mujeres,"1.977,00",2019.0
470964,68.0,Santander,68147.0,Capitanejo,Población total de mujeres,"2.722,00",2019.0
470965,68.0,Santander,68132.0,California,Población total de mujeres,"1.065,00",2019.0
470966,68.0,Santander,68121.0,Cabrera,Población total de mujeres,"998,00",2019.0
470967,68.0,Santander,68101.0,Bolívar,Población total de mujeres,"5.409,00",2019.0
470968,68.0,Santander,68092.0,Betulia,Población total de mujeres,"2.807,00",2019.0
470969,68.0,Santander,68081.0,Barrancabermeja,Población total de mujeres,"106.519,00",2019.0
470970,68.0,Santander,68079.0,Barichara,Población total de mujeres,"5.476,00",2019.0
470971,68.0,Santander,68077.0,Barbosa,Población total de mujeres,"16.459,00",2019.0
470972,68.0,Santander,68051.0,Aratoca,Población total de mujeres,"4.087,00",2019.0
470973,68.0,Santander,68020.0,Albania,Población total de mujeres,"2.025,00",2019.0
470974,68.0,Santander,68013.0,Aguada,Población total de mujeres,"901,00",2019.0
470975,68.0,Santander,68001.0,Bucaramanga,Población total de mujeres,"312.719,00",2019.0
470977,68.0,Santander,68533.0,Páramo,Población total de mujeres,"2.281,00",2019.0
470978,68.0,Santander,68524.0,Palmas del Socorro,Población total de mujeres,"1.272,00",2019.0
470979,68.0,Santander,68522.0,Palmar,Población total de mujeres,"678,00",2019.0
470980,68.0,Santander,68502.0,Onzaga,Población total de mujeres,"1.956,00",2019.0
470981,68.0,Santander,68500.0,Oiba,Población total de mujeres,"5.480,00",2019.0
470982,68.0,Santander,68498.0,Ocamonte,Población total de mujeres,"2.688,00",2019.0
470983,68.0,Santander,68468.0,Molagavita,Población total de mujeres,"1.934,00",2019.0
470984,68.0,Santander,68464.0,Mogotes,Población total de mujeres,"5.245,00",2019.0
470985,68.0,Santander,68444.0,Matanza,Población total de mujeres,"2.374,00",2019.0
470986,68.0,Santander,68432.0,Málaga,Población total de mujeres,"11.112,00",2019.0
470987,68.0,Santander,68425.0,Macaravita,Población total de mujeres,"1.010,00",2019.0
470988,68.0,Santander,68418.0,Los Santos,Población total de mujeres,"6.971,00",2019.0
470989,68.0,Santander,68406.0,Lebrija,Población total de mujeres,"21.090,00",2019.0
470990,68.0,Santander,68397.0,La Paz,Población total de mujeres,"2.337,00",2019.0
470991,68.0,Santander,68385.0,Landázuri,Población total de mujeres,"5.077,00",2019.0
470992,68.0,Santander,68377.0,La Belleza,Población total de mujeres,"2.996,00",2019.0
470993,68.0,Santander,68370.0,Jordán,Población total de mujeres,"652,00",2019.0
470994,68.0,Santander,68368.0,Jesús María,Población total de mujeres,"1.637,00",2019.0
470995,68.0,Santander,68344.0,Hato,Población total de mujeres,"1.087,00",2019.0
470996,68.0,Santander,68327.0,Güepsa,Población total de mujeres,"2.582,00",2019.0
470997,68.0,Santander,68324.0,Guavatá,Población total de mujeres,"2.080,00",2019.0
470998,68.0,Santander,68322.0,Guapotá,Población total de mujeres,"1.154,00",2019.0
470999,68.0,Santander,68320.0,Guadalupe,Población total de mujeres,"2.222,00",2019.0
471000,68.0,Santander,68318.0,Guaca,Población total de mujeres,"2.783,00",2019.0
471001,68.0,Santander,68307.0,Girón,Población total de mujeres,"85.009,00",2019.0
471002,68.0,Santander,68298.0,Gámbita,Población total de mujeres,"1.913,00",2019.0
471003,68.0,Santander,68296.0,Galán,Población total de mujeres,"1.402,00",2019.0
471004,68.0,Santander,68276.0,Floridablanca,Población total de mujeres,"158.732,00",2019.0
471005,68.0,Santander,68271.0,Florián,Población total de mujeres,"2.693,00",2019.0
471006,68.0,Santander,68266.0,Enciso,Población total de mujeres,"1.680,00",2019.0
471007,68.0,Santander,68264.0,Encino,Población total de mujeres,"1.230,00",2019.0
471008,68.0,Santander,68255.0,El Playón,Población total de mujeres,"6.737,00",2019.0
471009,68.0,Santander,68720.0,Santa Helena del Opón,Población total de mujeres,"1.610,00",2019.0
471010,68.0,Santander,68705.0,Santa Bárbara,Población total de mujeres,"1.110,00",2019.0
471011,68.0,Santander,68689.0,San Vicente de Chucurí,Población total de mujeres,"15.964,00",2019.0
471012,68.0,Santander,68686.0,San Miguel,Población total de mujeres,"1.160,00",2019.0
471013,68.0,Santander,68684.0,San José de Miranda,Población total de mujeres,"2.079,00",2019.0
471014,68.0,Santander,68682.0,San Joaquín,Población total de mujeres,"1.068,00",2019.0
471015,68.0,Santander,68679.0,San Gil,Población total de mujeres,"30.231,00",2019.0
471016,68.0,Santander,68673.0,San Benito,Población total de mujeres,"1.362,00",2019.0
471017,68.0,Santander,68669.0,San Andrés,Población total de mujeres,"4.106,00",2019.0
471018,68.0,Santander,68655.0,Sabana de Torres,Población total de mujeres,"16.703,00",2019.0
471019,68.0,Santander,68615.0,Rionegro,Población total de mujeres,"12.631,00",2019.0
471020,68.0,Santander,68575.0,Puerto Wilches,Población total de mujeres,"16.287,00",2019.0
471021,68.0,Santander,68573.0,Puerto Parra,Población total de mujeres,"3.806,00",2019.0
471022,68.0,Santander,68572.0,Puente Nacional,Población total de mujeres,"7.389,00",2019.0
471023,68.0,Santander,68549.0,Pinchote,Población total de mujeres,"2.575,00",2019.0
471024,68.0,Santander,68547.0,Piedecuesta,Población total de mujeres,"91.390,00",2019.0
471025,68.0,Santander,68861.0,Vélez,Población total de mujeres,"11.853,00",2019.0
471026,68.0,Santander,68855.0,Valle de San José,Población total de mujeres,"3.075,00",2019.0
471027,68.0,Santander,68820.0,Tona,Población total de mujeres,"3.525,00",2019.0
471028,68.0,Santander,68780.0,Suratá,Población total de mujeres,"1.926,00",2019.0
471029,68.0,Santander,68773.0,Sucre,Población total de mujeres,"3.452,00",2019.0
471030,68.0,Santander,68770.0,Suaita,Población total de mujeres,"4.978,00",2019.0
471031,68.0,Santander,68755.0,Socorro,Población total de mujeres,"17.066,00",2019.0
471032,68.0,Santander,68745.0,Simacota,Población total de mujeres,"4.727,00",2019.0
471033,68.0,Santander,68872.0,Villanueva,Población total de mujeres,"4.038,00",2019.0
471034,68.0,Santander,68867.0,Vetas,Población total de mujeres,"1.053,00",2019.0
471035,68.0,Santander,68895.0,Zapatoca,Población total de mujeres,"4.883,00",2019.0
471036,66.0,Risaralda,66572.0,Pueblo Rico,Población total de mujeres,"8.058,00",2019.0
471037,66.0,Risaralda,66456.0,Mistrató,Población total de mujeres,"8.447,00",2019.0
471038,66.0,Risaralda,66440.0,Marsella,Población total de mujeres,"8.377,00",2019.0
471039,66.0,Risaralda,66400.0,La Virginia,Población total de mujeres,"14.767,00",2019.0
471040,66.0,Risaralda,66383.0,La Celia,Población total de mujeres,"3.519,00",2019.0
471041,66.0,Risaralda,66318.0,Guática,Población total de mujeres,"5.921,00",2019.0
471042,66.0,Risaralda,66170.0,Dosquebradas,Población total de mujeres,"117.433,00",2019.0
471043,66.0,Risaralda,66088.0,Belén de Umbría,Población total de mujeres,"12.200,00",2019.0
471044,66.0,Risaralda,66075.0,Balboa,Población total de mujeres,"3.001,00",2019.0
471045,66.0,Risaralda,66045.0,Apía,Población total de mujeres,"5.969,00",2019.0
471046,66.0,Risaralda,66001.0,Pereira,Población total de mujeres,"250.133,00",2019.0
471048,66.0,Risaralda,66687.0,Santuario,Población total de mujeres,"6.102,00",2019.0
471049,66.0,Risaralda,66682.0,Santa Rosa de Cabal,Población total de mujeres,"40.077,00",2019.0
471050,66.0,Risaralda,66594.0,Quinchía,Población total de mujeres,"13.424,00",2019.0
471051,63.0,Quindío,63130.0,Calarcá,Población total de mujeres,"37.601,00",2019.0
471052,63.0,Quindío,63111.0,Buenavista,Población total de mujeres,"1.465,00",2019.0
471053,63.0,Quindío,63001.0,Armenia,Población total de mujeres,"158.637,00",2019.0
471055,63.0,Quindío,63594.0,Quimbaya,Población total de mujeres,"15.901,00",2019.0
471056,63.0,Quindío,63548.0,Pijao,Población total de mujeres,"2.486,00",2019.0
471057,63.0,Quindío,63470.0,Montenegro,Población total de mujeres,"18.781,00",2019.0
471058,63.0,Quindío,63401.0,La Tebaida,Población total de mujeres,"17.422,00",2019.0
471059,63.0,Quindío,63302.0,Génova,Población total de mujeres,"3.479,00",2019.0
471060,63.0,Quindío,63272.0,Filandia,Población total de mujeres,"6.147,00",2019.0
471061,63.0,Quindío,63212.0,Córdoba,Población total de mujeres,"2.671,00",2019.0
471062,63.0,Quindío,63190.0,Circasia,Población total de mujeres,"14.844,00",2019.0
